,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2016-01-23_19,19,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,22,19,7,2016-01-23
2016-01-23_20,20,Duke Dumont,Ocean Drive,21,14,22,2016-01-23
2016-01-23_21,21,Kygo Featuring Ella Henderson,Here For You,24,12,18,2016-01-23
2016-01-23_22,22,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,23,22,16,2016-01-23
2016-01-23_23,23,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,18,18,10,2016-01-23
2016-01-23_24,24,Audien Featuring Lady Antebellum,Something Better,19,10,26,2016-01-23
2016-01-23_25,25,Robin S. & DJ Escape,Shout It Out Loud,29,25,6,2016-01-23
2016-01-23_26,26,Avicii,Broken Arrows,25,10,15,2016-01-23
2016-01-23_27,27,Sigala,Easy Love,26,16,19,2016-01-23
2016-01-23_28,28,Pitbull,FREE.K,27,27,8,2016-01-23
2016-01-23_29,29,The Chainsmokers,New York City,33,29,11,2016-01-23
2016-01-23_30,30,Grimes,Flesh Without Blood,36,18,11,2016-01-23
2016-01-23_31,31,Lucas Nord Featuring Tove Lo,Run On Love,35,23,10,2016-01-23
2016-01-23_32,32,Philip George And Anton Powers,Alone No More,42,32,3,2016-01-23
2016-01-23_33,33,ZHU x Skrillex x THEY,Working For It,38,13,11,2016-01-23
2016-01-23_34,34,GTA Featuring Sam Bruno,Red Lips,32,23,6,2016-01-23
2016-01-23_35,35,Avicii,For A Better Day,46,17,19,2016-01-23
2016-01-23_36,36,Freischwimmer,California Dreamin,44,36,2,2016-01-23
2016-01-23_37,37,ZHU x AlunaGeorge,Automatic,28,19,16,2016-01-23
2016-01-23_38,38,Mako,Smoke Filled Room,39,38,4,2016-01-23
2016-01-23_39,39,Chaos Featuring CeCe Peniston,Believe,30,30,6,2016-01-23
2016-01-23_40,40,Lost Frequencies Featuring Janieck Devy,Reality,48,40,4,2016-01-23
2016-01-23_41,41,DVBBS,Never Leave,37,32,7,2016-01-23
2016-01-23_42,42,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,47,27,3,2016-01-23
2016-01-23_43,43,Caravan Palace,Lone Digger,0,43,1,2016-01-23
2016-01-23_44,44,Disclosure Featuring The Weeknd,Nocturnal,50,16,9,2016-01-23
2016-01-23_45,45,Dougie F Featuring Pitbull & 40 Cobras,On Purpose,45,45,3,2016-01-23
2016-01-23_46,46,Martin Garrix & Tiesto,The Only Way Is Up,41,41,4,2016-01-23
2016-01-23_47,47,The Chainsmokers Featuring Waterbed,Waterbed,49,47,3,2016-01-23
2016-01-23_48,48,Borgore & G-Eazy,Forbes,40,40,12,2016-01-23
2016-01-23_49,49,Alex Sensation Featuring Yandel & Shaggy,Bailame,43,35,14,2016-01-23
2016-01-23_50,50,Tiesto & Tony Junior,Get Down,0,50,1,2016-01-23
2016-01-30_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,31,2016-01-30
2016-01-30_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,46,2016-01-30
2016-01-30_3,3,Skrillex & Diplo With Justin Bieber,Where Are U Now,3,1,47,2016-01-30
2016-01-30_4,4,Robin Schulz Featuring Francesco Yates,Sugar,6,4,25,2016-01-30
2016-01-30_5,5,Calvin Harris & Disciples,How Deep Is Your Love,4,2,26,2016-01-30
2016-01-30_6,6,Dawin,Dessert,5,5,33,2016-01-30
2016-01-30_7,7,David Guetta Featuring Sia & Fetty Wap,Bang My Head,7,7,14,2016-01-30
2016-01-30_8,8,DJ Snake Featuring Bipolar Sunshine,Middle,11,8,13,2016-01-30
2016-01-30_9,9,Diplo & Sleepy Tom,Be Right There,8,8,20,2016-01-30
2016-01-30_10,10,Kygo Featuring Maty Noyes,Stay,12,8,6,2016-01-30
2016-01-30_11,11,Disclosure Featuring Lorde,Magnets,10,8,17,2016-01-30
2016-01-30_12,12,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,15,12,7,2016-01-30
2016-01-30_13,13,Disclosure Featuring Sam Smith,Omen,14,5,25,2016-01-30
2016-01-30_14,14,Matoma & Astrid S,Running Out,17,14,6,2016-01-30
2016-01-30_15,15,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,19,15,8,2016-01-30
2016-01-30_16,16,PSY Featuring CL,Daddy,13,6,7,2016-01-30
2016-01-30_17,17,Zara Larsson & MNEK,Never Forget You,16,16,16,2016-01-30
2016-01-30_18,18,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,18,13,10,2016-01-30
2016-01-30_19,19,Kygo Featuring Ella Henderson,Here For You,21,12,19,2016-01-30
2016-01-30_20,20,Duke Dumont,Ocean Drive,20,14,23,2016-01-30
2016-01-30_21,21,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,23,18,11,2016-01-30
2016-01-30_22,22,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,22,22,17,2016-01-30
2016-01-30_23,23,Alan Walker,Faded,0,23,1,2016-01-30
2016-01-30_24,24,Robin S. & DJ Escape,Shout It Out Loud,25,24,7,2016-01-30
2016-01-30_25,25,Marshmello Featuring Omar LinX,Keep It Mello,0,25,1,2016-01-30
2016-01-30_26,26,Sigala,Easy Love,27,16,20,2016-01-30
2016-01-30_27,27,Avicii,Broken Arrows,26,10,16,2016-01-30
2016-01-30_28,28,Martin Garrix Featuring Justin Mylo & Mesto,Bouncybob,0,28,1,2016-01-30
2016-01-30_29,29,Dougie F Featuring Pitbull & 40 Cobras,On Purpose,45,29,4,2016-01-30
2016-01-30_30,30,Philip George And Anton Powers,Alone No More,32,30,4,2016-01-30
2016-01-30_31,31,Freischwimmer,California Dreamin,36,31,3,2016-01-30
2016-01-30_32,32,GTA Featuring Sam Bruno,Red Lips,34,23,7,2016-01-30
2016-01-30_33,33,The Chainsmokers,New York City,29,29,12,2016-01-30
2016-01-30_34,34,Jonas Blue Featuring Dakota,Fast Car,0,34,1,2016-01-30
2016-01-30_35,35,Grimes,Flesh Without Blood,30,18,12,2016-01-30
2016-01-30_36,36,Mako,Smoke Filled Room,38,36,5,2016-01-30
2016-01-30_37,37,Lost Frequencies Featuring Janieck Devy,Reality,40,37,5,2016-01-30
2016-01-30_38,38,Avicii,For A Better Day,35,17,20,2016-01-30
2016-01-30_39,39,ZHU x Skrillex x THEY,Working For It,33,13,12,2016-01-30
2016-01-30_40,40,ZHU x AlunaGeorge,Automatic,37,19,17,2016-01-30
2016-01-30_41,41,The Chainsmokers Featuring Waterbed,Waterbed,47,41,4,2016-01-30
2016-01-30_42,42,Caravan Palace,Lone Digger,43,42,2,2016-01-30
2016-01-30_43,43,DVBBS,Never Leave,41,32,8,2016-01-30
2016-01-30_44,44,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,42,27,4,2016-01-30
2016-01-30_45,45,Chaos Featuring CeCe Peniston,Believe,39,30,7,2016-01-30
2016-01-30_46,46,Martin Garrix & Tiesto,The Only Way Is Up,46,41,5,2016-01-30
2016-01-30_47,47,ayokay Featuring Quinn XCII,Kings Of Summer,0,47,1,2016-01-30
2016-01-30_48,48,Borgore & G-Eazy,Forbes,48,40,13,2016-01-30
2016-01-30_49,49,Jess Glynne,Don't Be So Hard On Yourself,0,36,2,2016-01-30
2016-01-30_50,50,Dave Aude Featuring Andy Bell,True Original,0,50,1,2016-01-30
2016-02-06_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,32,2016-02-06
2016-02-06_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,47,2016-02-06
2016-02-06_3,3,Skrillex & Diplo With Justin Bieber,Where Are U Now,3,1,48,2016-02-06
2016-02-06_4,4,Robin Schulz Featuring Francesco Yates,Sugar,4,4,26,2016-02-06
2016-02-06_5,5,Dawin,Dessert,6,5,34,2016-02-06
2016-02-06_6,6,Calvin Harris & Disciples,How Deep Is Your Love,5,2,27,2016-02-06
2016-02-06_7,7,David Guetta Featuring Sia & Fetty Wap,Bang My Head,7,7,15,2016-02-06
2016-02-06_8,8,DJ Snake Featuring Bipolar Sunshine,Middle,8,8,14,2016-02-06
2016-02-06_9,9,Diplo & Sleepy Tom,Be Right There,9,8,21,2016-02-06
2016-02-06_10,10,Kygo Featuring Maty Noyes,Stay,10,8,7,2016-02-06
2016-02-06_11,11,Disclosure Featuring Lorde,Magnets,11,8,18,2016-02-06
2016-02-06_12,12,Alan Walker,Faded,23,12,2,2016-02-06
2016-02-06_13,13,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,12,12,8,2016-02-06
2016-02-06_14,14,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,15,14,9,2016-02-06
2016-02-06_15,15,Matoma & Astrid S,Running Out,14,14,7,2016-02-06
2016-02-06_16,16,Zara Larsson & MNEK,Never Forget You,17,16,17,2016-02-06
2016-02-06_17,17,Disclosure Featuring Sam Smith,Omen,13,5,26,2016-02-06
2016-02-06_18,18,PSY Featuring CL,Daddy,16,6,8,2016-02-06
2016-02-06_19,19,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,18,13,11,2016-02-06
2016-02-06_20,20,Kygo Featuring Ella Henderson,Here For You,19,12,20,2016-02-06
2016-02-06_21,21,Jess Glynne,Don't Be So Hard On Yourself,49,21,3,2016-02-06
2016-02-06_22,22,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,22,22,18,2016-02-06
2016-02-06_23,23,Duke Dumont,Ocean Drive,20,14,24,2016-02-06
2016-02-06_24,24,Jonas Blue Featuring Dakota,Fast Car,34,24,2,2016-02-06
2016-02-06_25,25,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,21,18,12,2016-02-06
2016-02-06_26,26,The Chainsmokers,New York City,33,26,13,2016-02-06
2016-02-06_27,27,Mako,Smoke Filled Room,36,27,6,2016-02-06
2016-02-06_28,28,Avicii,Broken Arrows,27,10,17,2016-02-06
2016-02-06_29,29,Philip George And Anton Powers,Alone No More,30,29,5,2016-02-06
2016-02-06_30,30,Freischwimmer,California Dreamin,31,30,4,2016-02-06
2016-02-06_31,31,99 Souls Featuring Destiny's Child & Brandy,The Girl Is Mine,0,31,1,2016-02-06
2016-02-06_32,32,GTA Featuring Sam Bruno,Red Lips,32,23,8,2016-02-06
2016-02-06_33,33,Marshmello Featuring Omar LinX,Keep It Mello,25,25,2,2016-02-06
2016-02-06_34,34,Grimes,Flesh Without Blood,35,18,13,2016-02-06
2016-02-06_35,35,Dougie F Featuring Pitbull & 40 Cobras,On Purpose,29,29,5,2016-02-06
2016-02-06_36,36,The Chainsmokers Featuring Waterbed,Waterbed,41,36,5,2016-02-06
2016-02-06_37,37,Lost Frequencies Featuring Janieck Devy,Reality,37,37,6,2016-02-06
2016-02-06_38,38,Robin S. & DJ Escape,Shout It Out Loud,24,24,8,2016-02-06
2016-02-06_39,39,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,44,27,5,2016-02-06
2016-02-06_40,40,ZHU x AlunaGeorge,Automatic,40,19,18,2016-02-06
2016-02-06_41,41,Caravan Palace,Lone Digger,42,41,3,2016-02-06
2016-02-06_42,42,Dzeko & Torres Featuring Delaney Jane,L'Amour Toujours,0,42,1,2016-02-06
2016-02-06_43,43,Louis The Child Featuring k.flay,It's Strange,0,43,3,2016-02-06
2016-02-06_44,44,ZHU x Skrillex x THEY,Working For It,39,13,13,2016-02-06
2016-02-06_45,45,Dave Aude Featuring Andy Bell,True Original,50,45,2,2016-02-06
2016-02-06_46,46,Dirty Disco Featuring Inaya Day,Stranded,0,46,1,2016-02-06
2016-02-06_47,47,Martin Garrix & Tiesto,The Only Way Is Up,46,41,6,2016-02-06
2016-02-06_48,48,Borgore & G-Eazy,Forbes,48,40,14,2016-02-06
2016-02-06_49,49,Chaos Featuring CeCe Peniston,Believe,45,30,8,2016-02-06
2016-02-06_50,50,"Mr. ColliPark, Atom Pushers & DJ Wavy Featuring Ying Yang Twins",Booty Bounce Pop,0,50,1,2016-02-06
2016-02-13_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,33,2016-02-13
2016-02-13_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,48,2016-02-13
2016-02-13_3,3,Robin Schulz Featuring Francesco Yates,Sugar,4,3,27,2016-02-13
2016-02-13_4,4,Skrillex & Diplo With Justin Bieber,Where Are U Now,3,1,49,2016-02-13
2016-02-13_5,5,David Guetta Featuring Sia & Fetty Wap,Bang My Head,7,5,16,2016-02-13
2016-02-13_6,6,Calvin Harris & Disciples,How Deep Is Your Love,6,2,28,2016-02-13
2016-02-13_7,7,DJ Snake Featuring Bipolar Sunshine,Middle,8,7,15,2016-02-13
2016-02-13_8,8,Dawin,Dessert,5,5,35,2016-02-13
2016-02-13_9,9,Diplo & Sleepy Tom,Be Right There,9,8,22,2016-02-13
2016-02-13_10,10,Kygo Featuring Maty Noyes,Stay,10,8,8,2016-02-13
2016-02-13_11,11,Disclosure Featuring Lorde,Magnets,11,8,19,2016-02-13
2016-02-13_12,12,Zara Larsson & MNEK,Never Forget You,16,12,18,2016-02-13
2016-02-13_13,13,Alan Walker,Faded,12,12,3,2016-02-13
2016-02-13_14,14,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,14,14,10,2016-02-13
2016-02-13_15,15,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,13,12,9,2016-02-13
2016-02-13_16,16,Flume Featuring Kai,Never Be Like You,0,16,1,2016-02-13
2016-02-13_17,17,Matoma & Astrid S,Running Out,15,14,8,2016-02-13
2016-02-13_18,18,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,19,13,12,2016-02-13
2016-02-13_19,19,PSY Featuring CL,Daddy,18,6,9,2016-02-13
2016-02-13_20,20,Jonas Blue Featuring Dakota,Fast Car,24,20,3,2016-02-13
2016-02-13_21,21,Duke Dumont,Ocean Drive,23,14,25,2016-02-13
2016-02-13_22,22,Gryffin Featuring Josef Salvat,Heading Home,0,22,1,2016-02-13
2016-02-13_23,23,AlunaGeorge Featuring Popcaan,I'm In Control,0,23,1,2016-02-13
2016-02-13_24,24,Kygo Featuring Ella Henderson,Here For You,20,12,21,2016-02-13
2016-02-13_25,25,99 Souls Featuring Destiny's Child & Brandy,The Girl Is Mine,31,25,2,2016-02-13
2016-02-13_26,26,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,22,22,19,2016-02-13
2016-02-13_27,27,Freischwimmer,California Dreamin,30,27,5,2016-02-13
2016-02-13_28,28,Philip George And Anton Powers,Alone No More,29,28,6,2016-02-13
2016-02-13_29,29,The Chemical Brothers,Wide Open,0,29,1,2016-02-13
2016-02-13_30,30,Mako,Smoke Filled Room,27,27,7,2016-02-13
2016-02-13_31,31,Jess Glynne,Don't Be So Hard On Yourself,21,21,4,2016-02-13
2016-02-13_32,32,The Chainsmokers,New York City,26,26,14,2016-02-13
2016-02-13_33,33,Avicii,Broken Arrows,28,10,18,2016-02-13
2016-02-13_34,34,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,25,18,13,2016-02-13
2016-02-13_35,35,Dave Aude Featuring Andy Bell,True Original,45,35,3,2016-02-13
2016-02-13_36,36,Grimes,Flesh Without Blood,34,18,14,2016-02-13
2016-02-13_37,37,Dirty Disco Featuring Inaya Day,Stranded,46,37,2,2016-02-13
2016-02-13_38,38,ZHU x Skrillex x THEY,Working For It,44,13,14,2016-02-13
2016-02-13_39,39,Tiesto + Oliver Heldens Featuring Natalie La Rose,The Right Song,0,39,1,2016-02-13
2016-02-13_40,40,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,39,27,6,2016-02-13
2016-02-13_41,41,GTA Featuring Sam Bruno,Red Lips,32,23,9,2016-02-13
2016-02-13_42,42,Robin S. & DJ Escape,Shout It Out Loud,38,24,9,2016-02-13
2016-02-13_43,43,The Chainsmokers Featuring Waterbed,Waterbed,36,36,6,2016-02-13
2016-02-13_44,44,Dougie F Featuring Pitbull & 40 Cobras,On Purpose,35,29,6,2016-02-13
2016-02-13_45,45,Caravan Palace,Lone Digger,41,41,4,2016-02-13
2016-02-13_46,46,Karine Hannah / Dave Aude,I'm Burning Up,0,46,1,2016-02-13
2016-02-13_47,47,Lost Frequencies Featuring Janieck Devy,Reality,37,37,7,2016-02-13
2016-02-13_48,48,Marshmello Featuring Omar LinX,Keep It Mello,33,25,3,2016-02-13
2016-02-13_49,49,Borgore & G-Eazy,Forbes,48,40,15,2016-02-13
2016-02-13_50,50,ZHU x AlunaGeorge,Automatic,40,19,19,2016-02-13
2016-02-20_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,34,2016-02-20
2016-02-20_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,49,2016-02-20
2016-02-20_3,3,Robin Schulz Featuring Francesco Yates,Sugar,3,3,28,2016-02-20
2016-02-20_4,4,Skrillex & Diplo With Justin Bieber,Where Are U Now,4,1,50,2016-02-20
2016-02-20_5,5,David Guetta Featuring Sia & Fetty Wap,Bang My Head,5,5,17,2016-02-20
2016-02-20_6,6,DJ Snake Featuring Bipolar Sunshine,Middle,7,6,16,2016-02-20
2016-02-20_7,7,Calvin Harris & Disciples,How Deep Is Your Love,6,2,29,2016-02-20
2016-02-20_8,8,Dawin,Dessert,8,5,36,2016-02-20
2016-02-20_9,9,Zara Larsson & MNEK,Never Forget You,12,9,19,2016-02-20
2016-02-20_10,10,Diplo & Sleepy Tom,Be Right There,9,8,23,2016-02-20
2016-02-20_11,11,Kygo Featuring Maty Noyes,Stay,10,8,9,2016-02-20
2016-02-20_12,12,Disclosure Featuring Lorde,Magnets,11,8,20,2016-02-20
2016-02-20_13,13,Alan Walker,Faded,13,12,4,2016-02-20
2016-02-20_14,14,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,14,14,11,2016-02-20
2016-02-20_15,15,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,15,12,10,2016-02-20
2016-02-20_16,16,Matoma & Astrid S,Running Out,17,14,9,2016-02-20
2016-02-20_17,17,Flume Featuring Kai,Never Be Like You,16,16,2,2016-02-20
2016-02-20_18,18,Jonas Blue Featuring Dakota,Fast Car,20,18,4,2016-02-20
2016-02-20_19,19,Flume Featuring Vince Staples & Kucka,Smoke & Retribution,0,19,1,2016-02-20
2016-02-20_20,20,Duke Dumont,Ocean Drive,21,14,26,2016-02-20
2016-02-20_21,21,PSY Featuring CL,Daddy,19,6,10,2016-02-20
2016-02-20_22,22,99 Souls Featuring Destiny's Child & Brandy,The Girl Is Mine,25,22,3,2016-02-20
2016-02-20_23,23,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,18,13,13,2016-02-20
2016-02-20_24,24,Kygo Featuring Ella Henderson,Here For You,24,12,22,2016-02-20
2016-02-20_25,25,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,26,22,20,2016-02-20
2016-02-20_26,26,Gryffin Featuring Josef Salvat,Heading Home,22,22,2,2016-02-20
2016-02-20_27,27,Mako,Smoke Filled Room,30,27,8,2016-02-20
2016-02-20_28,28,Tritonal Featuring Steph Jones,Blackout,0,28,1,2016-02-20
2016-02-20_29,29,The Chainsmokers,New York City,32,26,15,2016-02-20
2016-02-20_30,30,Philip George And Anton Powers,Alone No More,28,28,7,2016-02-20
2016-02-20_31,31,AlunaGeorge Featuring Popcaan,I'm In Control,23,23,2,2016-02-20
2016-02-20_32,32,Avicii,Broken Arrows,33,10,19,2016-02-20
2016-02-20_33,33,Dave Aude Featuring Andy Bell,True Original,35,33,4,2016-02-20
2016-02-20_34,34,Jess Glynne,Don't Be So Hard On Yourself,31,21,5,2016-02-20
2016-02-20_35,35,Dirty Disco Featuring Inaya Day,Stranded,37,35,3,2016-02-20
2016-02-20_36,36,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,34,18,14,2016-02-20
2016-02-20_37,37,ZHU x Skrillex x THEY,Working For It,38,13,15,2016-02-20
2016-02-20_38,38,GTA Featuring Sam Bruno,Red Lips,41,23,10,2016-02-20
2016-02-20_39,39,Karine Hannah / Dave Aude,I'm Burning Up,46,39,2,2016-02-20
2016-02-20_40,40,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,40,27,7,2016-02-20
2016-02-20_41,41,The Chainsmokers Featuring Waterbed,Waterbed,43,36,7,2016-02-20
2016-02-20_42,42,Caravan Palace,Lone Digger,45,41,5,2016-02-20
2016-02-20_43,43,Freischwimmer,California Dreamin,27,27,6,2016-02-20
2016-02-20_44,44,Grimes,Flesh Without Blood,36,18,15,2016-02-20
2016-02-20_45,45,SNBRN Featuring Nate Dogg,Gangsta Walk,0,45,1,2016-02-20
2016-02-20_46,46,Louis The Child Featuring k.flay,It's Strange,0,43,4,2016-02-20
2016-02-20_47,47,Athena,Lithium,0,47,1,2016-02-20
2016-02-20_48,48,The Chemical Brothers,Wide Open,29,29,2,2016-02-20
2016-02-20_49,49,Seven Lions Featuring LIGHTS,Falling Away,0,49,1,2016-02-20
2016-02-20_50,50,Robin S. & DJ Escape,Shout It Out Loud,42,24,10,2016-02-20
2016-02-27_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,35,2016-02-27
2016-02-27_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,50,2016-02-27
2016-02-27_3,3,Robin Schulz Featuring Francesco Yates,Sugar,3,3,29,2016-02-27
2016-02-27_4,4,DJ Snake Featuring Bipolar Sunshine,Middle,6,4,17,2016-02-27
2016-02-27_5,5,Skrillex & Diplo With Justin Bieber,Where Are U Now,4,1,51,2016-02-27
2016-02-27_6,6,David Guetta Featuring Sia & Fetty Wap,Bang My Head,5,5,18,2016-02-27
2016-02-27_7,7,The Chainsmokers Featuring Daya,Don't Let Me Down,0,7,1,2016-02-27
2016-02-27_8,8,Calvin Harris & Disciples,How Deep Is Your Love,7,2,30,2016-02-27
2016-02-27_9,9,Dawin,Dessert,8,5,37,2016-02-27
2016-02-27_10,10,Zara Larsson & MNEK,Never Forget You,9,9,20,2016-02-27
2016-02-27_11,11,Kygo Featuring Maty Noyes,Stay,11,8,10,2016-02-27
2016-02-27_12,12,Diplo & Sleepy Tom,Be Right There,10,8,24,2016-02-27
2016-02-27_13,13,Disclosure Featuring Lorde,Magnets,12,8,21,2016-02-27
2016-02-27_14,14,Alan Walker,Faded,13,12,5,2016-02-27
2016-02-27_15,15,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,14,14,12,2016-02-27
2016-02-27_16,16,Jonas Blue Featuring Dakota,Fast Car,18,16,5,2016-02-27
2016-02-27_17,17,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,15,12,11,2016-02-27
2016-02-27_18,18,Flume Featuring Kai,Never Be Like You,17,16,3,2016-02-27
2016-02-27_19,19,Matoma & Astrid S,Running Out,16,14,10,2016-02-27
2016-02-27_20,20,99 Souls Featuring Destiny's Child & Brandy,The Girl Is Mine,22,20,4,2016-02-27
2016-02-27_21,21,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,25,21,21,2016-02-27
2016-02-27_22,22,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,23,13,14,2016-02-27
2016-02-27_23,23,PSY Featuring CL,Daddy,21,6,11,2016-02-27
2016-02-27_24,24,Kygo Featuring Ella Henderson,Here For You,24,12,23,2016-02-27
2016-02-27_25,25,The Chainsmokers,New York City,29,25,16,2016-02-27
2016-02-27_26,26,Gryffin Featuring Josef Salvat,Heading Home,26,22,3,2016-02-27
2016-02-27_27,27,Avicii,Broken Arrows,32,10,20,2016-02-27
2016-02-27_28,28,Mako,Smoke Filled Room,27,27,9,2016-02-27
2016-02-27_29,29,Dave Aude Featuring Andy Bell,True Original,33,29,5,2016-02-27
2016-02-27_30,30,Dirty Disco Featuring Inaya Day,Stranded,35,30,4,2016-02-27
2016-02-27_31,31,Flume Featuring Vince Staples & Kucka,Smoke & Retribution,19,19,2,2016-02-27
2016-02-27_32,32,ZHU x Skrillex x THEY,Working For It,37,13,16,2016-02-27
2016-02-27_33,33,AlunaGeorge Featuring Popcaan,I'm In Control,31,23,3,2016-02-27
2016-02-27_34,34,Karine Hannah / Dave Aude,I'm Burning Up,39,34,3,2016-02-27
2016-02-27_35,35,Philip George And Anton Powers,Alone No More,30,28,8,2016-02-27
2016-02-27_36,36,Jess Glynne,Don't Be So Hard On Yourself,34,21,6,2016-02-27
2016-02-27_37,37,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,36,18,15,2016-02-27
2016-02-27_38,38,The Chainsmokers Featuring Waterbed,Waterbed,41,36,8,2016-02-27
2016-02-27_39,39,Dzeko & Torres Featuring Delaney Jane,L'Amour Toujours,0,39,2,2016-02-27
2016-02-27_40,40,Athena,Lithium,47,40,2,2016-02-27
2016-02-27_41,41,Tritonal Featuring Steph Jones,Blackout,28,28,2,2016-02-27
2016-02-27_42,42,GTA Featuring Sam Bruno,Red Lips,38,23,11,2016-02-27
2016-02-27_43,43,Caravan Palace,Lone Digger,42,41,6,2016-02-27
2016-02-27_44,44,"Major Lazer Featuring MOTi, Ty Dolla $ign, Wizkid & Kranium",Boom,40,27,8,2016-02-27
2016-02-27_45,45,Borgore & G-Eazy,Forbes,0,40,16,2016-02-27
2016-02-27_46,46,Freischwimmer,California Dreamin,43,27,7,2016-02-27
2016-02-27_47,47,Louis The Child Featuring k.flay,It's Strange,46,43,5,2016-02-27
2016-02-27_48,48,Grimes,Flesh Without Blood,44,18,16,2016-02-27
2016-02-27_49,49,Lost Frequencies Featuring Janieck Devy,Reality,0,37,8,2016-02-27
2016-02-27_50,50,Marshmello Featuring Omar LinX,Keep It Mello,0,25,4,2016-02-27
2016-03-05_1,1,The Chainsmokers Featuring Rozes,Roses,0,1,36,2016-03-05
2016-03-05_2,2,Major Lazer & DJ Snake Featuring MO,Lean On,2,1,51,2016-03-05
2016-03-05_3,3,Robin Schulz Featuring Francesco Yates,Sugar,3,3,30,2016-03-05
2016-03-05_4,4,DJ Snake Featuring Bipolar Sunshine,Middle,4,4,18,2016-03-05
2016-03-05_5,5,Skrillex & Diplo With Justin Bieber,Where Are U Now,5,1,52,2016-03-05
2016-03-05_6,6,Zara Larsson & MNEK,Never Forget You,10,6,21,2016-03-05
2016-03-05_7,7,David Guetta Featuring Sia & Fetty Wap,Bang My Head,6,5,19,2016-03-05
2016-03-05_8,8,Calvin Harris & Disciples,How Deep Is Your Love,8,2,31,2016-03-05
2016-03-05_9,9,Dawin,Dessert,9,5,38,2016-03-05
2016-03-05_10,10,The Chainsmokers Featuring Daya,Don't Let Me Down,7,7,2,2016-03-05
2016-03-05_11,11,Kygo Featuring Maty Noyes,Stay,11,8,11,2016-03-05
2016-03-05_12,12,Alan Walker,Faded,14,12,6,2016-03-05
2016-03-05_13,13,Diplo & Sleepy Tom,Be Right There,12,8,25,2016-03-05
2016-03-05_14,14,Disclosure Featuring Lorde,Magnets,13,8,22,2016-03-05
2016-03-05_15,15,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,15,14,13,2016-03-05
