,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2017-05-06_8,8,Kendrick Lamar,Humble.,13,8,3,2017-05-06
2017-05-06_9,9,The Weeknd Featuring Daft Punk,Starboy,7,3,30,2017-05-06
2017-05-06_10,10,The Chainsmokers & Coldplay,Something Just Like This,10,7,9,2017-05-06
2017-05-06_11,11,The Chainsmokers Featuring Halsey,Closer,9,1,38,2017-05-06
2017-05-06_12,12,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,15,12,3,2017-05-06
2017-05-06_13,13,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,14,10,8,2017-05-06
2017-05-06_14,14,Ricky Martin Featuring Maluma,Vente Pa' Ca,12,5,30,2017-05-06
2017-05-06_15,15,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,11,5,37,2017-05-06
2017-05-06_16,16,Wiz Khalifa Featuring Charlie Puth,See You Again,20,1,104,2017-05-06
2017-05-06_17,17,Kygo x Selena Gomez,It Ain't Me,18,17,9,2017-05-06
2017-05-06_18,18,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,0,18,4,2017-05-06
2017-05-06_19,19,Shawn Mendes,Treat You Better,19,7,38,2017-05-06
2017-05-06_20,20,Calvin Harris Featuring Rihanna,This Is What You Came For,17,1,44,2017-05-06
2017-05-06_21,21,Kendrick Lamar,DNA.,0,21,1,2017-05-06
2017-05-06_22,22,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,21,17,24,2017-05-06
2017-05-06_23,23,MC Kevinho,O Grave Bater,16,16,3,2017-05-06
2017-05-06_24,24,Daddy Yankee X Ozuna,La Rompe Corazones,0,22,4,2017-05-06
2017-05-06_25,25,Justin Bieber,Sorry,22,1,76,2017-05-06
2017-05-13_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,15,2017-05-13
2017-05-13_2,2,Ed Sheeran,Shape Of You,2,1,16,2017-05-13
2017-05-13_3,3,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,3,3,20,2017-05-13
2017-05-13_4,4,Shakira Featuring Maluma,Chantaje,5,1,23,2017-05-13
2017-05-13_5,5,Bruno Mars,That's What I Like,4,4,9,2017-05-13
2017-05-13_6,6,Maluma,Felices Los 4,0,6,1,2017-05-13
2017-05-13_7,7,CNCO & Little Mix,Reggaeton Lento (Bailemos),6,5,18,2017-05-13
2017-05-13_8,8,Nicky Jam,El Amante,7,4,14,2017-05-13
2017-05-13_9,9,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,12,9,4,2017-05-13
2017-05-13_10,10,Kendrick Lamar,Humble.,8,8,4,2017-05-13
2017-05-13_11,11,Ricky Martin Featuring Maluma,Vente Pa' Ca,14,5,31,2017-05-13
2017-05-13_12,12,The Chainsmokers & Coldplay,Something Just Like This,10,7,10,2017-05-13
2017-05-13_13,13,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,13,10,9,2017-05-13
2017-05-13_14,14,The Weeknd Featuring Daft Punk,Starboy,9,3,31,2017-05-13
2017-05-13_15,15,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,15,5,38,2017-05-13
2017-05-13_16,16,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,0,16,4,2017-05-13
2017-05-13_17,17,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,0,17,1,2017-05-13
2017-05-13_18,18,The Chainsmokers Featuring Halsey,Closer,11,1,39,2017-05-13
2017-05-13_19,19,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,18,18,5,2017-05-13
2017-05-13_20,20,Wiz Khalifa Featuring Charlie Puth,See You Again,16,1,105,2017-05-13
2017-05-13_21,21,Kygo x Selena Gomez,It Ain't Me,17,17,10,2017-05-13
2017-05-13_22,22,Shawn Mendes,Treat You Better,19,7,39,2017-05-13
2017-05-13_23,23,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,22,17,25,2017-05-13
2017-05-13_24,24,Calvin Harris Featuring Rihanna,This Is What You Came For,20,1,45,2017-05-13
2017-05-13_25,25,Arcangel X Bad Bunny,Me Acostumbre,0,24,2,2017-05-13
2017-05-20_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,16,2017-05-20
2017-05-20_2,2,Ed Sheeran,Shape Of You,2,1,17,2017-05-20
2017-05-20_3,3,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,17,3,2,2017-05-20
2017-05-20_4,4,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,3,3,21,2017-05-20
2017-05-20_5,5,Maluma,Felices Los 4,6,5,2,2017-05-20
2017-05-20_6,6,Bruno Mars,That's What I Like,5,4,10,2017-05-20
2017-05-20_7,7,Shakira Featuring Maluma,Chantaje,4,1,24,2017-05-20
2017-05-20_8,8,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,9,8,5,2017-05-20
2017-05-20_9,9,CNCO & Little Mix,Reggaeton Lento (Bailemos),7,5,19,2017-05-20
2017-05-20_10,10,Nicky Jam,El Amante,8,4,15,2017-05-20
2017-05-20_11,11,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,16,11,5,2017-05-20
2017-05-20_12,12,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,13,10,10,2017-05-20
2017-05-20_13,13,The Chainsmokers & Coldplay,Something Just Like This,12,7,11,2017-05-20
2017-05-20_14,14,Ricky Martin Featuring Maluma,Vente Pa' Ca,11,5,32,2017-05-20
2017-05-20_15,15,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,19,15,6,2017-05-20
2017-05-20_16,16,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,15,5,39,2017-05-20
2017-05-20_17,17,The Weeknd Featuring Daft Punk,Starboy,14,3,32,2017-05-20
2017-05-20_18,18,Kendrick Lamar,Humble.,10,8,5,2017-05-20
2017-05-20_19,19,The Chainsmokers Featuring Halsey,Closer,18,1,40,2017-05-20
2017-05-20_20,20,Wiz Khalifa Featuring Charlie Puth,See You Again,20,1,106,2017-05-20
2017-05-20_21,21,Shawn Mendes,Treat You Better,22,7,40,2017-05-20
2017-05-20_22,22,Daddy Yankee X Ozuna,La Rompe Corazones,0,22,5,2017-05-20
2017-05-20_23,23,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,23,17,26,2017-05-20
2017-05-20_24,24,Arcangel X Bad Bunny,Me Acostumbre,25,24,3,2017-05-20
2017-05-20_25,25,Clean Bandit Featuring Zara Larsson,Symphony,0,25,1,2017-05-20
2017-05-27_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,17,2017-05-27
2017-05-27_2,2,Ed Sheeran,Shape Of You,2,1,18,2017-05-27
2017-05-27_3,3,Maluma,Felices Los 4,5,3,3,2017-05-27
2017-05-27_4,4,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,4,3,22,2017-05-27
2017-05-27_5,5,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,3,3,3,2017-05-27
2017-05-27_6,6,Bruno Mars,That's What I Like,6,4,11,2017-05-27
2017-05-27_7,7,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,8,7,6,2017-05-27
2017-05-27_8,8,Shakira Featuring Maluma,Chantaje,7,1,25,2017-05-27
2017-05-27_9,9,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,11,9,6,2017-05-27
2017-05-27_10,10,CNCO & Little Mix,Reggaeton Lento (Bailemos),9,5,20,2017-05-27
2017-05-27_11,11,Nicky Jam,El Amante,10,4,16,2017-05-27
2017-05-27_12,12,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,15,12,7,2017-05-27
2017-05-27_13,13,Ricky Martin Featuring Maluma,Vente Pa' Ca,14,5,33,2017-05-27
2017-05-27_14,14,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,12,10,11,2017-05-27
2017-05-27_15,15,The Weeknd Featuring Daft Punk,Starboy,17,3,33,2017-05-27
2017-05-27_16,16,The Chainsmokers Featuring Halsey,Closer,19,1,41,2017-05-27
2017-05-27_17,17,The Chainsmokers & Coldplay,Something Just Like This,13,7,12,2017-05-27
2017-05-27_18,18,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,16,5,40,2017-05-27
2017-05-27_19,19,Ed Sheeran,Galway Girl,0,19,1,2017-05-27
2017-05-27_20,20,Wiz Khalifa Featuring Charlie Puth,See You Again,20,1,107,2017-05-27
2017-05-27_21,21,Shawn Mendes,Treat You Better,21,7,41,2017-05-27
2017-05-27_22,22,Daddy Yankee X Ozuna,La Rompe Corazones,22,22,6,2017-05-27
2017-05-27_23,23,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,23,17,27,2017-05-27
2017-05-27_24,24,Maroon 5,Sugar,0,1,71,2017-05-27
2017-05-27_25,25,Clean Bandit Featuring Zara Larsson,Symphony,25,25,2,2017-05-27
2017-06-03_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,18,2017-06-03
2017-06-03_2,2,Ed Sheeran,Shape Of You,2,1,19,2017-06-03
2017-06-03_3,3,Maluma,Felices Los 4,3,3,4,2017-06-03
2017-06-03_4,4,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,5,3,4,2017-06-03
2017-06-03_5,5,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,4,3,23,2017-06-03
2017-06-03_6,6,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,7,6,7,2017-06-03
2017-06-03_7,7,Shakira Featuring Maluma,Chantaje,8,1,26,2017-06-03
2017-06-03_8,8,Bruno Mars,That's What I Like,6,4,12,2017-06-03
2017-06-03_9,9,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,9,9,7,2017-06-03
2017-06-03_10,10,Miley Cyrus,Malibu,0,10,1,2017-06-03
2017-06-03_11,11,CNCO & Little Mix,Reggaeton Lento (Bailemos),10,5,21,2017-06-03
2017-06-03_12,12,Nicky Jam,El Amante,11,4,17,2017-06-03
2017-06-03_13,13,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,12,12,8,2017-06-03
2017-06-03_14,14,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,14,10,12,2017-06-03
2017-06-03_15,15,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,18,5,41,2017-06-03
2017-06-03_16,16,The Chainsmokers Featuring Halsey,Closer,16,1,42,2017-06-03
2017-06-03_17,17,Ricky Martin Featuring Maluma,Vente Pa' Ca,13,5,34,2017-06-03
2017-06-03_18,18,The Weeknd Featuring Daft Punk,Starboy,15,3,34,2017-06-03
2017-06-03_19,19,The Chainsmokers & Coldplay,Something Just Like This,17,7,13,2017-06-03
2017-06-03_20,20,Wiz Khalifa Featuring Charlie Puth,See You Again,20,1,108,2017-06-03
2017-06-03_21,21,Daddy Yankee X Ozuna,La Rompe Corazones,22,21,7,2017-06-03
2017-06-03_22,22,Shawn Mendes,Treat You Better,21,7,42,2017-06-03
2017-06-03_23,23,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,23,17,28,2017-06-03
2017-06-03_24,24,Maroon 5,Sugar,24,1,72,2017-06-03
2017-06-03_25,25,Lil Uzi Vert,XO TOUR Llif3,0,25,1,2017-06-03
2017-06-10_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,19,2017-06-10
2017-06-10_2,2,Ed Sheeran,Shape Of You,2,1,20,2017-06-10
2017-06-10_3,3,Maluma,Felices Los 4,3,3,5,2017-06-10
2017-06-10_4,4,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,4,3,5,2017-06-10
2017-06-10_5,5,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,5,3,24,2017-06-10
2017-06-10_6,6,Bruno Mars,That's What I Like,8,4,13,2017-06-10
2017-06-10_7,7,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,6,6,8,2017-06-10
2017-06-10_8,8,Shakira Featuring Maluma,Chantaje,7,1,27,2017-06-10
2017-06-10_9,9,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,9,9,8,2017-06-10
2017-06-10_10,10,CNCO & Little Mix,Reggaeton Lento (Bailemos),11,5,22,2017-06-10
2017-06-10_11,11,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,13,11,9,2017-06-10
2017-06-10_12,12,Katy Perry Featuring Migos,Bon Appetit,0,12,1,2017-06-10
2017-06-10_13,13,Miley Cyrus,Malibu,10,10,2,2017-06-10
2017-06-10_14,14,Nicky Jam,El Amante,12,4,18,2017-06-10
2017-06-10_15,15,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,14,10,13,2017-06-10
2017-06-10_16,16,The Weeknd Featuring Daft Punk,Starboy,18,3,35,2017-06-10
2017-06-10_17,17,Ricky Martin Featuring Maluma,Vente Pa' Ca,17,5,35,2017-06-10
2017-06-10_18,18,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,15,5,42,2017-06-10
2017-06-10_19,19,The Chainsmokers & Coldplay,Something Just Like This,19,7,14,2017-06-10
2017-06-10_20,20,The Chainsmokers Featuring Halsey,Closer,16,1,43,2017-06-10
2017-06-10_21,21,Wiz Khalifa Featuring Charlie Puth,See You Again,20,1,109,2017-06-10
2017-06-10_22,22,Shawn Mendes,Treat You Better,22,7,43,2017-06-10
2017-06-10_23,23,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,23,17,29,2017-06-10
2017-06-10_24,24,Daddy Yankee X Ozuna,La Rompe Corazones,21,21,8,2017-06-10
2017-06-10_25,25,Lil Uzi Vert,XO TOUR Llif3,25,25,2,2017-06-10
2017-06-17_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,20,2017-06-17
2017-06-17_2,2,Ed Sheeran,Shape Of You,2,1,21,2017-06-17
2017-06-17_3,3,Maluma,Felices Los 4,3,3,6,2017-06-17
2017-06-17_4,4,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,4,3,6,2017-06-17
2017-06-17_5,5,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,7,5,9,2017-06-17
2017-06-17_6,6,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,5,3,25,2017-06-17
2017-06-17_7,7,Bruno Mars,That's What I Like,6,4,14,2017-06-17
2017-06-17_8,8,Shakira Featuring Maluma,Chantaje,8,1,28,2017-06-17
2017-06-17_9,9,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,9,9,9,2017-06-17
2017-06-17_10,10,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,11,10,10,2017-06-17
2017-06-17_11,11,Katy Perry Featuring Migos,Bon Appetit,12,11,2,2017-06-17
2017-06-17_12,12,CNCO & Little Mix,Reggaeton Lento (Bailemos),10,5,23,2017-06-17
2017-06-17_13,13,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,15,10,14,2017-06-17
2017-06-17_14,14,Nicky Jam,El Amante,14,4,19,2017-06-17
2017-06-17_15,15,Shakira,Me Enamore,0,15,1,2017-06-17
2017-06-17_16,16,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,18,5,43,2017-06-17
2017-06-17_17,17,Ricky Martin Featuring Maluma,Vente Pa' Ca,17,5,36,2017-06-17
2017-06-17_18,18,The Chainsmokers & Coldplay,Something Just Like This,19,7,15,2017-06-17
2017-06-17_19,19,The Chainsmokers Featuring Halsey,Closer,20,1,44,2017-06-17
2017-06-17_20,20,Wisin Featuring Ozuna,Escapate Conmigo,0,20,1,2017-06-17
2017-06-17_21,21,Maluma Featuring Fifth Harmony Or Don Omar & Wisin,Sin Contrato,23,17,30,2017-06-17
2017-06-17_22,22,Wiz Khalifa Featuring Charlie Puth,See You Again,21,1,110,2017-06-17
2017-06-17_23,23,Daddy Yankee X Ozuna,La Rompe Corazones,24,21,9,2017-06-17
2017-06-17_24,24,Lil Uzi Vert,XO TOUR Llif3,25,24,3,2017-06-17
2017-06-17_25,25,Shawn Mendes,Treat You Better,22,7,44,2017-06-17
2017-06-24_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,21,2017-06-24
2017-06-24_2,2,Ed Sheeran,Shape Of You,2,1,22,2017-06-24
2017-06-24_3,3,Maluma,Felices Los 4,3,3,7,2017-06-24
2017-06-24_4,4,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,5,4,10,2017-06-24
2017-06-24_5,5,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,4,3,7,2017-06-24
2017-06-24_6,6,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,6,3,26,2017-06-24
2017-06-24_7,7,Bruno Mars,That's What I Like,7,4,15,2017-06-24
2017-06-24_8,8,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,9,8,10,2017-06-24
2017-06-24_9,9,Shakira Featuring Maluma,Chantaje,8,1,29,2017-06-24
2017-06-24_10,10,Katy Perry Featuring Migos,Bon Appetit,11,10,3,2017-06-24
2017-06-24_11,11,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,13,10,15,2017-06-24
2017-06-24_12,12,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,10,10,11,2017-06-24
2017-06-24_13,13,CNCO & Little Mix,Reggaeton Lento (Bailemos),12,5,24,2017-06-24
2017-06-24_14,14,Wisin Featuring Ozuna,Escapate Conmigo,20,14,2,2017-06-24
2017-06-24_15,15,Shakira,Me Enamore,15,15,2,2017-06-24
2017-06-24_16,16,The Chainsmokers & Coldplay,Something Just Like This,18,7,16,2017-06-24
2017-06-24_17,17,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,16,5,44,2017-06-24
2017-06-24_18,18,Nicky Jam,El Amante,14,4,20,2017-06-24
2017-06-24_19,19,Danny Ocean,Me Rehuso,0,19,1,2017-06-24
2017-06-24_20,20,Clean Bandit Featuring Zara Larsson,Symphony,0,20,3,2017-06-24
2017-06-24_21,21,Ozuna,Tu Foto,0,21,1,2017-06-24
2017-06-24_22,22,Wiz Khalifa Featuring Charlie Puth,See You Again,22,1,111,2017-06-24
2017-06-24_23,23,Ricky Martin Featuring Maluma,Vente Pa' Ca,17,5,37,2017-06-24
2017-06-24_24,24,The Chainsmokers Featuring Halsey,Closer,19,1,45,2017-06-24
2017-06-24_25,25,Daddy Yankee X Ozuna,La Rompe Corazones,23,21,10,2017-06-24
2017-07-01_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,22,2017-07-01
2017-07-01_2,2,Ed Sheeran,Shape Of You,2,1,23,2017-07-01
2017-07-01_3,3,Maluma,Felices Los 4,3,3,8,2017-07-01
2017-07-01_4,4,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,4,4,11,2017-07-01
2017-07-01_5,5,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,5,3,8,2017-07-01
2017-07-01_6,6,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,8,6,11,2017-07-01
2017-07-01_7,7,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,6,3,27,2017-07-01
2017-07-01_8,8,Bruno Mars,That's What I Like,7,4,16,2017-07-01
2017-07-01_9,9,Shakira Featuring Maluma,Chantaje,9,1,30,2017-07-01
2017-07-01_10,10,Wisin Featuring Ozuna,Escapate Conmigo,14,10,3,2017-07-01
2017-07-01_11,11,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,11,10,16,2017-07-01
2017-07-01_12,12,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,12,10,12,2017-07-01
2017-07-01_13,13,Shakira,Me Enamore,15,13,3,2017-07-01
2017-07-01_14,14,Katy Perry Featuring Migos,Bon Appetit,10,10,4,2017-07-01
2017-07-01_15,15,Danny Ocean,Me Rehuso,19,15,2,2017-07-01
2017-07-01_16,16,Selena Gomez,Bad Liar,0,16,1,2017-07-01
2017-07-01_17,17,The Chainsmokers & Coldplay,Something Just Like This,16,7,17,2017-07-01
2017-07-01_18,18,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,17,5,45,2017-07-01
2017-07-01_19,19,CNCO & Little Mix,Reggaeton Lento (Bailemos),13,5,25,2017-07-01
2017-07-01_20,20,Ricky Martin Featuring Maluma,Vente Pa' Ca,23,5,38,2017-07-01
2017-07-01_21,21,Nicky Jam,El Amante,18,4,21,2017-07-01
2017-07-01_22,22,Daddy Yankee X Ozuna,La Rompe Corazones,25,21,11,2017-07-01
2017-07-01_23,23,Clean Bandit Featuring Zara Larsson,Symphony,20,20,4,2017-07-01
2017-07-01_24,24,Charlie Puth,Attention,0,24,1,2017-07-01
2017-07-01_25,25,Ozuna,Tu Foto,21,21,2,2017-07-01
2017-07-08_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,23,2017-07-08
2017-07-08_2,2,Ed Sheeran,Shape Of You,2,1,24,2017-07-08
2017-07-08_3,3,Maluma,Felices Los 4,3,3,9,2017-07-08
2017-07-08_4,4,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,5,3,9,2017-07-08
2017-07-08_5,5,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,4,4,12,2017-07-08
2017-07-08_6,6,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,6,6,12,2017-07-08
2017-07-08_7,7,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,7,3,28,2017-07-08
2017-07-08_8,8,Bruno Mars,That's What I Like,8,4,17,2017-07-08
2017-07-08_9,9,Shakira Featuring Maluma,Chantaje,9,1,31,2017-07-08
2017-07-08_10,10,Wisin Featuring Ozuna,Escapate Conmigo,10,10,4,2017-07-08
2017-07-08_11,11,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,11,10,17,2017-07-08
2017-07-08_12,12,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,12,10,13,2017-07-08
2017-07-08_13,13,Danny Ocean,Me Rehuso,15,13,3,2017-07-08
2017-07-08_14,14,CNCO & Little Mix,Reggaeton Lento (Bailemos),19,5,26,2017-07-08
2017-07-08_15,15,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,18,5,46,2017-07-08
2017-07-08_16,16,The Chainsmokers & Coldplay,Something Just Like This,17,7,18,2017-07-08
2017-07-08_17,17,Selena Gomez,Bad Liar,16,16,2,2017-07-08
2017-07-08_18,18,Ozuna,Tu Foto,25,18,3,2017-07-08
2017-07-08_19,19,Charlie Puth,Attention,24,19,2,2017-07-08
2017-07-08_20,20,Ricky Martin Featuring Maluma,Vente Pa' Ca,20,5,39,2017-07-08
2017-07-08_21,21,Nicky Jam,El Amante,21,4,22,2017-07-08
2017-07-08_22,22,David Guetta Featuring Justin Bieber,2U,0,22,1,2017-07-08
2017-07-08_23,23,Wiz Khalifa Featuring Charlie Puth,See You Again,0,1,112,2017-07-08
2017-07-08_24,24,Shawn Mendes,Treat You Better,0,7,45,2017-07-08
2017-07-08_25,25,Daddy Yankee X Ozuna,La Rompe Corazones,22,21,12,2017-07-08
2017-07-15_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,24,2017-07-15
2017-07-15_2,2,Ed Sheeran,Shape Of You,2,1,25,2017-07-15
2017-07-15_3,3,Maluma,Felices Los 4,3,3,10,2017-07-15
2017-07-15_4,4,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,4,3,10,2017-07-15
2017-07-15_5,5,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,5,4,13,2017-07-15
2017-07-15_6,6,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,6,6,13,2017-07-15
2017-07-15_7,7,Bruno Mars,That's What I Like,8,4,18,2017-07-15
2017-07-15_8,8,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,7,3,29,2017-07-15
2017-07-15_9,9,Shakira Featuring Maluma,Chantaje,9,1,32,2017-07-15
2017-07-15_10,10,Wisin Featuring Ozuna,Escapate Conmigo,10,10,5,2017-07-15
2017-07-15_11,11,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,0,11,1,2017-07-15
2017-07-15_12,12,Danny Ocean,Me Rehuso,13,12,4,2017-07-15
2017-07-15_13,13,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio,11,10,18,2017-07-15
2017-07-15_14,14,J Balvin Featuring Bad Bunny,Si Tu Novio Te Deja Sola,12,10,14,2017-07-15
2017-07-15_15,15,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,15,5,47,2017-07-15
2017-07-15_16,16,CNCO & Little Mix,Reggaeton Lento (Bailemos),14,5,27,2017-07-15
2017-07-15_17,17,Ozuna,Tu Foto,18,17,4,2017-07-15
2017-07-15_18,18,Charlie Puth,Attention,19,18,3,2017-07-15
2017-07-15_19,19,Nicky Jam,El Amante,21,4,23,2017-07-15
2017-07-15_20,20,J Balvin & Willy William Featuring Beyonce,Mi Gente,0,20,1,2017-07-15
2017-07-15_21,21,Shawn Mendes,Treat You Better,24,7,46,2017-07-15
2017-07-15_22,22,Ricky Martin Featuring Maluma,Vente Pa' Ca,20,5,40,2017-07-15
2017-07-15_23,23,The Chainsmokers & Coldplay,Something Just Like This,16,7,19,2017-07-15
2017-07-15_24,24,Wiz Khalifa Featuring Charlie Puth,See You Again,23,1,113,2017-07-15
2017-07-15_25,25,Daddy Yankee X Ozuna,La Rompe Corazones,25,21,13,2017-07-15
2017-07-22_1,1,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,0,1,25,2017-07-22
2017-07-22_2,2,Ed Sheeran,Shape Of You,2,1,26,2017-07-22
2017-07-22_3,3,Maluma,Felices Los 4,3,3,11,2017-07-22
2017-07-22_4,4,J Balvin & Willy William Featuring Beyonce,Mi Gente,20,4,2,2017-07-22
2017-07-22_5,5,"Chris Jeday, Anuel, Cardi B, Offset, J. Balvin, Ozuna & Arcangel",Ahora Dice,5,4,14,2017-07-22
2017-07-22_6,6,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,4,3,11,2017-07-22
2017-07-22_7,7,Shakira Featuring Maluma,Chantaje,9,1,33,2017-07-22
2017-07-22_8,8,Wisin Featuring Ozuna,Escapate Conmigo,10,8,6,2017-07-22
